"DateTime","Action","Asset","AssetType","Quantity","Price","NotionalValue","Rationale","RowHash","","","","","","","","","","","","","","",""
"2025-06-22T12:03:36Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","6507ec5c2d86e7a2e721a7bc7b2f4d9537c6c674fee5e9a7a0bdc1604c53d9a4","","","","","","","","","","","","","","",""
"2025-06-22T12:18:11Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","b8cc6140d44af16f2be6dfb56bb1f75c71114c911c064d2bd17eb65ee1984ae5","","","","","","","","","","","","","","",""
"2025-06-22T12:33:28Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","dceefdedf132fedce0b1a2a9ebead93dbb31dc0e61e14f6ddf5819ba27a1a6e2","","","","","","","","","","","","","","",""
"2025-06-22T12:49:04Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","5b0b839efd0817ab17d246d9a8ac22bfe7a8b726931e155b9853960917ba3357","","","","","","","","","","","","","","",""
"2025-06-22T13:03:39Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","3a969b7e41439c4c5ce633de1a2f5aeaea623af1e5dcb4d02d8c8783862a3e5a","","","","","","","","","","","","","","",""
"2025-06-22T13:18:24Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","ddf7ecdb6327609f9788f03bc29949e11e5a78e384cd3f5c70dc410b291be18a","","","","","","","","","","","","","","",""
"2025-06-22T13:33:10Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","92f044a4f3204bd6d76cffe3156e89cbc0b3a27396db147c53e869a4a7d2926f","","","","","","","","","","","","","","",""
"2025-06-22T13:48:21Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","6b6c0abb6e19af80590541a49fd9486221ccac4ec4d52c96fbb316f42821ffe0","","","","","","","","","","","","","","",""
"2025-06-22T14:04:06Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","ac5f4058e60648efffc0cb8be33ab28b1cdd732b88ac1efee6ddec93c84491d2","","","","","","","","","","","","","","",""
"2025-06-22T14:18:39Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","20805d28435cd0884c2b097f8504333dd7d96ab3fb0d20c99c9d62ef6627fddb","","","","","","","","","","","","","","",""
"2025-06-22T14:48:34Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","8c175fa54c753d2581683e9c0a0e9f4aa932cfa1f32dc17018fc9fd3be026e1f","","","","","","","","","","","","","","",""
"2025-06-22T15:04:07Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","ebcc7dfb8f215570c5bf49c2877943e82e55eee7d9142e68c9f4266c18b2c10d","","","","","","","","","","","","","","",""
"2025-06-22T15:18:28Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","3de3518125187a7b697febd4cba94cde8f7f6bf2df4d3353df16c1bc2e2b8815","","","","","","","","","","","","","","",""
"2025-06-22T15:33:35Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","c5f1a44fd407d7b8d341aeebe875cad0d9dd28f8844ee63397d9bc4967b3d22b","","","","","","","","","","","","","","",""
"2025-06-22T15:48:42Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","0456c316d68a93798336bc8ce5be7ce29f3bf67ef6be4b7aee02b8c1b3888f5f","","","","","","","","","","","","","","",""
"2025-06-22T16:04:04Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","5fea4f29296f852d03825bf27d0dd66141a6ec520f38606f8d8cedf267b88a2d","","","","","","","","","","","","","","",""
"2025-06-22T16:18:33Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","e67f216c97657fb9857799eef919b7bb5ec9074fd9b96b02a1444cab065b00f5","","","","","","","","","","","","","","",""
"2025-06-22T16:33:54Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","fd3d46f5cafe3e8679d2def9612cbcc1b0b30887e94042ceced55be4f555ea82","","","","","","","","","","","","","","",""
"2025-06-22T16:48:03Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","57c1ba8c49c76784bb91dc1ce6ad4a24dca6672ed40538e7321f26948aa43d71","","","","","","","","","","","","","","",""
"2025-06-22T17:03:29Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","4dcbe67ad3a5cc11cf12ae042ee6cd37e69701a596f2b5282b32893df4924366","","","","","","","","","","","","","","",""
"2025-06-22T17:18:33Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","f4528eefd5b0b0dead7bce2c5354b3f9d8c8b223ed3f80c6677c7c0f9570f01b","","","","","","","","","","","","","","",""
"2025-06-22T17:33:31Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","949d3ad719b18de7c6a3296647535079cee2a96422b2a7c7a032e34b7dfc481f","","","","","","","","","","","","","","",""
"2025-06-22T17:48:10Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","6919c6ff854d440fdf2279726bf84049587bf188c8f5cf606528fe9bd112ce83","","","","","","","","","","","","","","",""
"2025-06-22T18:03:41Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","55ad77571053f85135efb03dcbb3945c7aa3f8b01de146cfc3bdd6380c7a84bc","","","","","","","","","","","","","","",""
"2025-06-22T18:19:01Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","c3b392d76652983ef2fdc7ba20d3e3ef970c8566c320b44cbce4426663ae1293","","","","","","","","","","","","","","",""
"2025-06-22T18:35:26Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","72003bad5b423418ebf3b995c644756e6ad1f9a5fec0e45688ff5d611d02afed","","","","","","","","","","","","","","",""
"2025-06-22T18:48:25Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","51f76e57a31ba234113ae3484eec7b0fd9b51de33a793c55127dbafd011fb825","","","","","","","","","","","","","","",""
"2025-06-22T19:03:13Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","62b6be63d5c67f35c8617c4c90b48765a4e984762e190ab0c54da1a0431c25a9","","","","","","","","","","","","","","",""
"2025-06-22T19:18:22Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","aba9b163694ed36944b9c2b7f2202519fc0d92ac8c88160d619788c2dfc6c42c","","","","","","","","","","","","","","",""
"2025-06-22T19:34:00Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","b2ab6268e1705e8e78e9157068b9e301a20070ed90555f960712845a7e490b1e","","","","","","","","","","","","","","",""
"2025-06-22T19:48:16Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","3a4133d586cbe33de0115b827fa9de06b16ae85c89f61b27929d90eece89cab6","","","","","","","","","","","","","","",""
"2025-06-22T20:03:30Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","e4ee52b730f8c102bb3a0456171b93ba7bb021bb8926d82746c27f3dad2fdd50","","","","","","","","","","","","","","",""
"2025-06-22T20:18:11Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","c130ce8af881061f58a0240b0b48d693fe0dc1d19a76b3b9d2eb6c88955978a7","","","","","","","","","","","","","","",""
"2025-06-22T20:33:41Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","9ef479ab1e39e75fda1835e2b3421f293f1c2fdc67a7ed6bd13ba560a752e018","","","","","","","","","","","","","","",""
"2025-06-22T20:48:37Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","0a68084c9cfa223e64af4fa2391190195cb3c653708c07e3a821ce3a01c5df64","","","","","","","","","","","","","","",""
"2025-06-22T21:03:05Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","dbdffcf71fe6ce232db198f366522dabc4b8b7cc3808f17db58100b558be24ac","","","","","","","","","","","","","","",""
"2025-06-22T21:18:03Z","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","9eb7309e9c046e6da7fae77ad57d4a6778d7d76210a5b50ffbdf5359b4d41d0a","","","","","","","","","","","","","","",""
